Loading CRC_default/1.1
Loading CRC_default/1.1
epochs     : 200
output_dir : /users/jhao3/IntelligentCarpet/train/com/output/phase2_gamma
device     : cuda
loading tactile cache: /users/jhao3/IntelligentCarpet/train/com/output/tactile_all.npy
samples: total=17218, train=11963, test=5255
computing tactile train-set statistics...
  tactile mean=0.0667  std=0.0149
  CoM history mean=[ 864.03656846  795.95758743 -801.63419436]  std=[355.99896827 336.99385833 278.31618969]
  Y_delta mean=[-1.04585897  0.65072669 -1.29675495]  std=[90.97552234 87.1825227  81.5448755 ]

Gamma model: 283358 params
training for 200 epochs...
  epoch 125/199  train=0.01594  val=0.02950  best_val=0.02869  (107.4s)
  epoch 126/199  train=0.01595  val=0.02883  best_val=0.02869  (107.2s)
  epoch 127/199  train=0.01576  val=0.02913  best_val=0.02869  (106.0s)
  epoch 128/199  train=0.01586  val=0.02856  best_val=0.02856  (106.0s)
  epoch 129/199  train=0.01592  val=0.03022  best_val=0.02856  (106.0s)
  epoch 130/199  train=0.01614  val=0.03008  best_val=0.02856  (105.6s)
  epoch 131/199  train=0.01568  val=0.02831  best_val=0.02831  (105.2s)
  epoch 132/199  train=0.01557  val=0.02982  best_val=0.02831  (106.5s)
  epoch 133/199  train=0.01628  val=0.02906  best_val=0.02831  (106.8s)
  epoch 134/199  train=0.01538  val=0.02860  best_val=0.02831  (106.1s)
  epoch 135/199  train=0.01502  val=0.02869  best_val=0.02831  (108.1s)
  epoch 136/199  train=0.01578  val=0.02807  best_val=0.02807  (108.7s)
  epoch 137/199  train=0.01472  val=0.02770  best_val=0.02770  (108.4s)
  epoch 138/199  train=0.01515  val=0.02955  best_val=0.02770  (109.8s)
  epoch 139/199  train=0.01456  val=0.02916  best_val=0.02770  (110.3s)
  epoch 140/199  train=0.01597  val=0.02856  best_val=0.02770  (107.5s)
  epoch 141/199  train=0.01497  val=0.02767  best_val=0.02767  (107.6s)
  epoch 142/199  train=0.01455  val=0.02796  best_val=0.02767  (107.8s)
  epoch 143/199  train=0.01497  val=0.02828  best_val=0.02767  (107.8s)
  epoch 144/199  train=0.01457  val=0.02770  best_val=0.02767  (108.2s)
  epoch 145/199  train=0.01469  val=0.02836  best_val=0.02767  (125.4s)
  epoch 146/199  train=0.01463  val=0.02722  best_val=0.02722  (132.3s)
  epoch 147/199  train=0.01404  val=0.02796  best_val=0.02722  (132.5s)
  epoch 148/199  train=0.01439  val=0.02736  best_val=0.02722  (131.8s)
  epoch 149/199  train=0.01425  val=0.02775  best_val=0.02722  (129.4s)
  epoch 150/199  train=0.01487  val=0.02846  best_val=0.02722  (129.3s)
  epoch 151/199  train=0.01416  val=0.02805  best_val=0.02722  (130.4s)
  epoch 152/199  train=0.01349  val=0.02752  best_val=0.02722  (128.4s)
  epoch 153/199  train=0.01412  val=0.02811  best_val=0.02722  (126.3s)
  epoch 154/199  train=0.01413  val=0.02689  best_val=0.02689  (133.0s)
  epoch 155/199  train=0.01368  val=0.02767  best_val=0.02689  (128.2s)
  epoch 156/199  train=0.01428  val=0.02685  best_val=0.02685  (119.9s)
  epoch 157/199  train=0.01397  val=0.02746  best_val=0.02685  (128.4s)
  epoch 158/199  train=0.01407  val=0.02720  best_val=0.02685  (106.4s)
  epoch 159/199  train=0.01331  val=0.02790  best_val=0.02685  (106.4s)
  epoch 160/199  train=0.01370  val=0.02732  best_val=0.02685  (108.2s)
  epoch 161/199  train=0.01417  val=0.02634  best_val=0.02634  (112.9s)
  epoch 162/199  train=0.01394  val=0.02700  best_val=0.02634  (112.3s)
  epoch 163/199  train=0.01381  val=0.02654  best_val=0.02634  (112.8s)
  epoch 164/199  train=0.01347  val=0.02725  best_val=0.02634  (108.6s)
  epoch 165/199  train=0.01376  val=0.02742  best_val=0.02634  (106.6s)
  epoch 166/199  train=0.01432  val=0.02738  best_val=0.02634  (106.7s)
  epoch 167/199  train=0.01364  val=0.02662  best_val=0.02634  (106.7s)
  epoch 168/199  train=0.01353  val=0.02632  best_val=0.02632  (106.8s)
